Child Level,Event Name,CPU Start (ns),GPU Start (ns),GPU Duration (ns),Process Name,Thread ID,CPU Core,GPU Engine,
0,"GPU Work",0,1683365200,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1683413000,34200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1683469500,39900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1683536100,34200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1683586700,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1683636900,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1683685800,28500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1683737000,27100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1683788100,30300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1683923200,33400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684027900,31700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684128900,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684205500,42800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684305000,25100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684352100,24500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684403600,24200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684451500,24200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684517800,25000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684563800,40200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684623000,24200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684707300,32000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684772800,43100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684838000,39900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684897900,43300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1684976200,40400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685029100,62300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685104500,29500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685149600,37400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685192300,66700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685267400,40500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685336800,48900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685413300,59700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685488800,42200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685537100,34300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685750400,36200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685791500,47900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685854600,28500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685905200,32500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685953100,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1685997000,31200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686063300,38800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686114700,44100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686166100,38100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686217000,29000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686274700,24600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686316000,25900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686357500,26600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686399300,24900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686442100,25100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686483800,24600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686525200,24800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686566700,24500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686608000,24600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686649200,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686691600,25300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686733100,24800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686774600,25100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686816000,25200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686857300,24900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686899300,24700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686946600,42200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1686998700,31500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687046600,29000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687087700,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687129700,36800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687181300,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687223000,33500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687269300,30300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687309700,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687351600,30200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687393500,39200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687438900,27700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687479600,28100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687521100,30900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687566800,27600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687610300,28400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687652400,27100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687694500,31500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687736100,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687778000,30000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687823400,33200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687866300,33900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687908500,33400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1687973500,39000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688039900,38800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688105600,38200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688192200,42800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688244600,28100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688291300,28200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688334100,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688377100,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688423300,27900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688465600,29000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688507700,28500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688548500,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688588800,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688629200,28700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688670600,39900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688721400,28800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688762300,28300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688818900,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688864400,30100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688907900,40100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1688960700,38000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689005300,42100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689052400,29500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689099800,35700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689149100,36800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689243300,49900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689312900,68200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689478100,40400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689530700,32700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689580300,25600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689624100,25200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689667700,25100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689713900,36600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689755300,29500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689798400,30700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689845300,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689889200,36500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689933600,28900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1689976600,30300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690020200,30300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690064100,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690107600,33400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690151400,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690194800,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690238200,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690304600,28500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690348300,54800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690406300,42300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690466700,31500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690511000,28700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690554400,28600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690597500,31300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690644000,31200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690687100,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690731200,26400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690775100,24900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690818900,24900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690862600,25000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690907000,25200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690951200,25000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1690995000,26700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691038400,25500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691082200,24800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691125900,24700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691169400,25200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691229000,25400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691273700,44700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691333000,24600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691374300,25900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691416200,24300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691457300,25200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691498900,24600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691540700,24400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691583300,24700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691624700,24600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691666300,24100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691707500,24500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691748900,24600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691790300,30700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691831800,24600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691874700,25200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691917300,24100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691958400,25000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1691999900,27500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692050800,30000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692097400,43400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692155900,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692225200,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692274900,26200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692319700,30100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692370200,28800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692427400,37100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692480000,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692541700,39900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692604100,31700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692654900,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692699900,35200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692756800,26900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692805400,42400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692854100,36600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692903300,31200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692945200,26400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1692988400,38000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693032800,46000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693083300,26000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693127700,25200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693171400,26000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693232100,32700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693275300,34400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693319700,29700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693362600,33600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693406700,28800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693448300,27100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693492400,26800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693535700,26200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693580600,31400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693623600,26900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693667300,27200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693710700,30400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693754400,32700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693797800,29500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693839900,30700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693920000,30900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1693960300,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694004400,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694049200,37100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694093600,34200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694252600,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694302200,32700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694344800,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694389100,30500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694440000,38400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694492500,32200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694540300,33900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694582200,30600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694625500,30500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694669900,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694713600,30500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694757800,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694801500,30200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694845400,30900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694906300,30800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694944000,30400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1694988900,32600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695036000,30700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695072100,37800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695118000,30900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695163600,31000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695209600,30600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695260400,30900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695296800,55600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695363600,29500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695398100,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695441400,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695484700,29800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695659500,36200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695702000,30500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695745500,30900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695788800,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695832500,33400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695877100,42200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695933800,31100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1695977500,29400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696022800,33600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696064700,29300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696107700,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696152400,30200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696195300,29100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696255400,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696289600,29200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696332500,38200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696383400,37300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696427900,39100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696470600,32800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696511500,32800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696553900,32700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696596300,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696639500,32500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696682100,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696724600,33800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696768700,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696810500,32800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696855500,37400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696904800,33600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696948300,35000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1696995100,37100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697037200,29600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697080200,29900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697124700,42400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697181200,40100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697239300,37900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697281100,33600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697325400,37100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697370600,33500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697413900,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697456700,33500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697499700,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697542000,31700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697584000,36000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697628000,32500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697670800,32200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697713100,32900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697756800,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697800600,32800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697844300,32200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697886700,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697930400,32100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1697976200,33300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698020600,33200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698063700,33700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698106200,33400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698149000,42400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698195200,33800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698250700,31600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698292600,32400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698335500,38500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698377600,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698420000,33900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698464800,33700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698508500,34300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698551500,35800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698598400,31500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698640300,33800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698681100,37800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698722700,38200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698764700,32700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698818500,37600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698878500,39500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698933700,39100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1698994100,39000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699069000,36400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699130400,34500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699224400,72800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699309700,52100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699372100,39500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699419900,36700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699461100,36100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699517800,41900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699566200,33500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699621000,35700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699670900,41000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699719300,36400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699792000,33000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699837000,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699880800,39900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699926300,33000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1699969400,33600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700012400,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700055000,33700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700098900,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700163100,46600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700213400,32600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700253300,33200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700296300,34000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700340300,33300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700383600,32900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700426700,34400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700469600,36600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700512400,32900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700555600,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700599300,33300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700643600,32500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700686300,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700729500,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700772200,32500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700815700,33200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700853500,37200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700895800,34800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700942500,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1700986100,33600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701030400,39300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701073600,49600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701126800,33100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701170300,32300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701234300,33900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701279100,33200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701323700,44600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701376700,32800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701419400,34900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701461100,32500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701505000,33600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701553100,39600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701597600,38400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701641400,36100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701708300,38300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701762100,37400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701828700,38000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1701908500,42300,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702011100,39700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702077600,35700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702147400,37900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702278000,40800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702373300,36600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702443400,37700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702531800,38400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702616600,38800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702717400,37400,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702787000,37200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702856400,37100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702922800,37800,final_project2.exe,,,Cuda,
0,"GPU Work",0,1702988800,36700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703054500,55200,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703120000,37000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703186500,45100,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703257200,35700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703320600,41500,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703381500,40600,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703450400,36000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703515900,42000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703573600,35700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703670500,36000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703724000,33700,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703767900,34000,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703812100,32900,final_project2.exe,,,Cuda,
0,"GPU Work",0,1703854900,32900,final_project2.exe,,,Cuda,
